name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
mutantapebot,@mutantapebot_,"Swap #9413

Creator Assets:
Wrapped Ethereum  #None Counterpart Assets: Mutant   Ape   Yacht Club  #62",2022-03-24T04:56:08.000Z,,1,1
boredapebot,@boredapebot,"Swap #9413

Creator Assets:
Wrapped Ethereum  #None Counterpart Assets: Mutant   Ape   Yacht Club  #62",2022-03-24T04:56:07.000Z,1,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #5729 sold for 23.505 ETH! ($71142.35)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/5729 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/5729 … Rarity  13431/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T04:55:49.000Z,1,2,
Trengible - Discover the nft trends,@Trengible," - francepannnnnn just bought #9699 for 23 ETH ($69,493.35)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-24 04:54:32 (GMT 0)

Detail:  https:// ht-club/9699-0x60e4d786628fea6478f785a6d7e704777c86a7c6-9699 …",2022-03-24T04:55:23.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #9699 sold for 23 ETH (69.49K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/9699 …,2022-03-24T04:55:00.000Z,,3,3
Trengible - Discover the nft trends,@Trengible," - Blockwater just bought #17134 for 23 ETH ($69,493.35)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-24 04:21:38 (GMT 0)

Detail:  https:// ht-club/17134-0x60e4d786628fea6478f785a6d7e704777c86a7c6-17134 …",2022-03-24T04:23:16.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #17134 sold for 23 ETH (69.49K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/17134 …,2022-03-24T04:22:42.000Z,,,4
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #17134 sold for 23 ETH! ($69488.98)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/17134 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/17134 … Rarity  16056/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T04:22:24.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #4913 sold for 23.22 ETH! ($70185.70)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/4913 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/4913 … Rarity  13813/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T04:15:59.000Z,1,,2
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ32.199 Bored  Ape  Chemistry Club (#0)
Ξ25     Azuki (#8059)
Ξ24      Mutant   Ape   Yacht Club  (#1944) #NFTHot   #NFTs   #DeFi   #SriLanka",2022-03-24T04:09:03.000Z,,1,3
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 71.95Ξ (  -1.3%)
Bored  Ape  YC: 103.0Ξ (  1.29%) Mutant   Ape   Yacht Club : 22.49Ξ (  2.6%)
CLONE X  X TAKASHI MURAKAMI: 13.9Ξ (  -6.4%)
VeeFriends: 14.888Ξ (  -9.71%)",2022-03-24T04:07:04.000Z,1,,1
Trengible - Discover the nft trends,@Trengible," - 0x2d6 just bought #1944 for 24 ETH ($72,590.64)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-24 03:23:54 (GMT 0)

Detail:  https:// ht-club/1944-0x60e4d786628fea6478f785a6d7e704777c86a7c6-1944 …",2022-03-24T03:25:19.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #1944 sold for 24 ETH (72.59K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/1944 …,2022-03-24T03:24:19.000Z,,2,1
Trengible - Discover the nft trends,@Trengible," - 0xd3b just bought #7522 for 22.5 ETH ($68,053.73)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-24 03:22:52 (GMT 0)

Detail:  https:// ht-club/7522-0x60e4d786628fea6478f785a6d7e704777c86a7c6-7522 …",2022-03-24T03:24:18.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #1944 sold for 24 ETH! ($72907.92)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/1944 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/1944 … Rarity  7180/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T03:24:15.000Z,1,1,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #7522 sold for 22.5 ETH (68.05K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/7522 …,2022-03-24T03:23:30.000Z,1,3,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #7522 sold for 22.5 ETH! ($68351.18)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/7522 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/7522 … Rarity  15037/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T03:23:17.000Z,,3,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #4958 sold for 49.9999 ETH! ($151204.70- BUNDLE!)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/4958 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/4958 … Rarity  6215/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T02:15:14.000Z,,1,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #16259 sold for 49.9999 ETH! ($151204.70- BUNDLE!)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/16259 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/16259 … Rarity  5637/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T02:15:14.000Z,,1,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #4958 sold for 49.9999 ETH! ($151204.70)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/4958 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/4958 … Rarity  6215/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T02:15:14.000Z,,2,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #5606 sold for 23.89 ETH (72.26K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/5606 …,2022-03-24T02:14:19.000Z,,2,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #5606 sold for 23.89 ETH! ($72280.63)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/5606 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/5606 … Rarity  12517/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T02:14:06.000Z,,1,
GemBot,@0xGem,New purchase! 1  Mutant   Ape   Yacht Club  bought for 22.9 ETH  https:// c46ac281194353ddc39ab55f0d5c7cf40c520c89b9deec109309832 …,2022-03-24T02:11:47.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #3896 sold for 22.48 ETH! ($67906.68)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/3896 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/3896 … Rarity  15881/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-24T01:51:37.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-24T01:51:01.000Z,1,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #8415 - Ξ40,2022-03-24T01:35:31.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #8415 - Ξ40,2022-03-24T01:35:31.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #3055 - Ξ38 https:// 786628fea6478f785a6d7e704777c86a7c6/3055 …,2022-03-24T01:24:28.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #3055 - Ξ38,2022-03-24T01:24:28.000Z,,1,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Emblem Vault [Ethereum]: Ξ150.55 ($459,708.94)
Kiwami: Ξ136.86 ($417,906.96)
Azuki: Ξ117.85 ($359,862.83)
Bored  Ape   Yacht Club : Ξ110.00 ($335,888.30) Mutant   Ape   Yacht Club : Ξ43.75 ($133,591.94)",2022-03-24T01:00:08.000Z,1,2,6
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-24T00:51:01.000Z,,,3
testron,@testron4,"Swap #9389

Creator Assets: Mutant   Ape   Yacht Club  #1278

Counterpart Assets:
30 ETH",2022-03-24T00:25:25.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9389

Creator Assets: Mutant   Ape   Yacht Club  #1278

Counterpart Assets:
30 ETH",2022-03-24T00:25:24.000Z,,1,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #26938 sold for 1.005 ETH! ($3031.19- BUNDLE!)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/26938 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/26938 …  #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T23:32:15.000Z,1,1,3
NftsRankingBot,@NftsRankingBot,"...
23.00 eth   Mutant   Ape   Yacht Club  26604
18.88 eth  Azuki #635
15.98 eth  Azuki #8907
14.00 eth  #2 Hera 
14.00 eth  #3 Aphrodite",2022-03-23T23:10:36.000Z,,,1
NFTs posting wins,@NftsWins,"Alert! Token 2160 sold for $87,015.90, a $21,804.83 gain in one day!  #mutant  - ape - yacht-club",2022-03-23T23:00:36.000Z,,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Bored  Ape   Yacht Club : Ξ324.34 ($975,845.21)
Azuki: Ξ226.22 ($680,637.16) Mutant   Ape   Yacht Club : Ξ169.71 ($510,598.52)
RaidParty Heroes: Ξ49.92 ($150,200.21)
SmallBrosNFT: Ξ37.81 ($113,771.29)",2022-03-23T23:00:08.000Z,1,3,6
Trengible - Discover the nft trends,@Trengible," - larryp_vault just bought #529 for 24.7 ETH ($74,075.30)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 22:56:44 (GMT 0)

Detail:  https:// ht-club/529-0x60e4d786628fea6478f785a6d7e704777c86a7c6-529 …",2022-03-23T22:58:25.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #529 sold for 24.7 ETH (74.08K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/529 …,2022-03-23T22:57:21.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #529 sold for 24.7 ETH! ($74299.33)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/529 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/529 … Rarity  3967/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T22:57:12.000Z,,1,4
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #3896 - Ξ22.49,2022-03-23T22:32:05.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #3896 - Ξ22.49,2022-03-23T22:32:05.000Z,,1,
JoΞ,@Substreight,"AIP-4: Staking - Process

""This AIP proposes a staking system for ApeCoin and the Bored  Ape   Yacht Club  (BAYC) NFT ecosystem""

It looks like Yuga is optimizing for UX, allowing apes,  mutants , and doggos to be traded while staked. Earned ApeCoin will follow the NFT provenance. 

6/",2022-03-23T22:31:51.000Z,1,,4
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #14701 - Ξ69,2022-03-23T22:30:24.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #14701 - Ξ69,2022-03-23T22:30:24.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9778 - Ξ26.8,2022-03-23T22:29:30.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9778 - Ξ26.8,2022-03-23T22:29:30.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #8819 - Ξ47,2022-03-23T22:22:54.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #26822 sold for 24.2 ETH! ($72864.51)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/26822 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/26822 … Rarity  : #15372/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T22:22:09.000Z,,,1
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9072 - Ξ24.333,2022-03-23T22:21:48.000Z,,2,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9072 - Ξ24.333,2022-03-23T22:21:48.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #4306 - Ξ30,2022-03-23T22:21:24.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #4306 - Ξ30,2022-03-23T22:21:24.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #7147 - Ξ31.5,2022-03-23T22:21:18.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #7147 - Ξ31.5,2022-03-23T22:21:18.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-23T21:51:01.000Z,,2,4
Trengible - Discover the nft trends,@Trengible," - WuWei just bought #5288 for 24 ETH ($71,180.88)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 21:49:21 (GMT 0)

Detail:  https:// ht-club/5288-0x60e4d786628fea6478f785a6d7e704777c86a7c6-5288 …",2022-03-23T21:50:20.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #5288 sold for 24 ETH (71.18K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/5288 …,2022-03-23T21:50:00.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #5288 sold for 24 ETH! ($71940.00)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/5288 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/5288 … Rarity  : #15810/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T21:49:40.000Z,,,2
NFT Sentiment Updates,@NFTSentimentX,"New big  #NFT  Sale   Mutant   Ape   Yacht Club  #9181 bought for Ξ36.5ETH ($109,226.98)
Floor Price: Ξ22.6ETH",2022-03-23T21:43:50.000Z,,2,11
Trengible - Discover the nft trends,@Trengible," - 0x755 just bought #9181 for 36.5 ETH ($108,254.26)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 21:40:15 (GMT 0)

Detail:  https:// ht-club/9181-0x60e4d786628fea6478f785a6d7e704777c86a7c6-9181 …",2022-03-23T21:41:14.000Z,,,
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 36.5 ETH ($108254.26) 
Seller: Makeitabud
Buyer: Unnamed https:// 786628fea6478f785a6d7e704777c86a7c6/9181 …  #MAYC   #NFTSales   #NFTWhale",2022-03-23T21:41:05.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #9987 sold for 22.71 ETH! ($67722.13)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/9987 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/9987 … Rarity  : #13732/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T21:09:09.000Z,,1,2
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume Mutant   Ape   Yacht Club : Ξ197.44 ($588,537.05)
Azuki: Ξ142.22 ($423,935.06)
Bored  Ape   Yacht Club : Ξ114.75 ($342,051.39)
Forgotten Runes Wizards Cult: Ξ42.71 ($127,311.68)
CLONE X - X TAKASHI MURAKAMI: Ξ41.68 ($124,241.41)",2022-03-23T21:00:08.000Z,1,1,6
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-23T20:51:01.000Z,1,3,2
Trengible - Discover the nft trends,@Trengible," - JAChillen just bought #9455 for 22.68 ETH ($67,265.93)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 20:48:42 (GMT 0)

Detail:  https:// ht-club/9455-0x60e4d786628fea6478f785a6d7e704777c86a7c6-9455 …",2022-03-23T20:50:18.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #9455 sold for 22.68 ETH (67.27K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/9455 …,2022-03-23T20:49:23.000Z,,2,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #9455 sold for 22.68 ETH! ($67707.06)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/9455 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/9455 … Rarity  : #10184/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T20:49:07.000Z,1,1,2
Trengible - Discover the nft trends,@Trengible," - erro404 just bought #147 for 24.69 ETH ($73,227.33)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 20:45:28 (GMT 0)

Detail:  https:// ht-club/147-0x60e4d786628fea6478f785a6d7e704777c86a7c6-147 …",2022-03-23T20:46:29.000Z,,,
Trengible - Discover the nft trends,@Trengible," - FlipIt_ just bought #361 for 26.55 ETH ($78,743.85)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 20:01:56 (GMT 0)

Detail:  https:// ht-club/361-0x60e4d786628fea6478f785a6d7e704777c86a7c6-361 …",2022-03-23T20:15:02.000Z,,,
Trengible - Discover the nft trends,@Trengible," - ArtimageVault just bought #8119 for 22.68 ETH ($67,265.93)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 19:33:07 (GMT 0)

Detail:  https:// ht-club/8119-0x60e4d786628fea6478f785a6d7e704777c86a7c6-8119 …",2022-03-23T20:12:17.000Z,,,
testron,@testron4,"Swap #9360

Creator Assets:
25 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #24940",2022-03-23T20:08:55.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9360

Creator Assets:
25 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #24940",2022-03-23T20:08:54.000Z,,2,2
boredapebot,@boredapebot,"Swap #9360

Creator Assets:
25 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #24940",2022-03-23T20:08:53.000Z,2,1,9
Trengible - Discover the nft trends,@Trengible," - 0xc49 just bought #853 for 22.9 ETH ($67,931.02)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 18:48:44 (GMT 0)

Detail:  https:// ht-club/853-0x60e4d786628fea6478f785a6d7e704777c86a7c6-853 …",2022-03-23T20:07:35.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #3024 - Ξ45,2022-03-23T19:35:29.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #3024 - Ξ45,2022-03-23T19:35:29.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #8119 sold for 22.68 ETH (67.28K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/8119 …,2022-03-23T19:34:09.000Z,,1,
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 22.68 ETH ($67278.41) 
Seller: HopeGarednCrafts
Buyer: ArtimageVault https:// 786628fea6478f785a6d7e704777c86a7c6/8119 …  #MAYC   #NFTSales   #NFTWhale",2022-03-23T19:34:04.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #8119 sold for 22.68 ETH! ($67417.66)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/8119 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/8119 … Rarity  : #13832/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T19:33:22.000Z,,,1
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #1750 - Ξ24,2022-03-23T19:31:45.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9679 - Ξ48,2022-03-23T19:17:48.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #2758 - Ξ35,2022-03-23T19:16:45.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #2758 - Ξ35,2022-03-23T19:16:45.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9699 - Ξ23,2022-03-23T19:15:29.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9699 - Ξ23,2022-03-23T19:15:29.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #5653 - Ξ28,2022-03-23T19:15:28.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #5653 - Ξ28,2022-03-23T19:15:28.000Z,,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Bored  Ape  Kennel Club: Ξ178.94 ($529,978.63)
Azuki: Ξ177.41 ($525,458.85) Mutant   Ape   Yacht Club : Ξ161.15 ($477,302.13)
Bored  Ape   Yacht Club : Ξ115.00 ($340,612.75)
Average Creatures: Ξ110.04 ($325,914.34)",2022-03-23T19:00:08.000Z,,3,9
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #5644 sold for 23 ETH! ($68328.17)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/5644 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/5644 … Rarity  : #8288/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T18:05:48.000Z,1,1,3
testron,@testron4,"Swap #9358

Creator Assets: Mutant   Ape   Yacht Club  #8581

Counterpart Assets:
25.1 ETH",2022-03-23T18:05:45.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9358

Creator Assets: Mutant   Ape   Yacht Club  #8581

Counterpart Assets:
25.1 ETH",2022-03-23T18:05:44.000Z,,,3
boredapebot,@boredapebot,"Swap #9358

Creator Assets: Mutant   Ape   Yacht Club  #8581

Counterpart Assets:
25.1 ETH",2022-03-23T18:05:44.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #8581 sold for 25.105 ETH! ($74568.63)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/8581 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/8581 … Rarity  : #5239/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-23T18:05:25.000Z,1,,
NFT Valuations Bot,@NFTValBot,"Top 20 collections market cap: 1. Bored  Ape   Yacht Club : Ξ1,253,634 | $3.71B
2. CryptoPunks: Ξ1,245,815 | $3.69B
3.  Mutant   Ape   Yacht Club : Ξ488,751 | $1.45B
4. CLONE X x TAKASHI MURAKAMI: Ξ458,752 | $1.36B
5. Chromie Squiggle: Ξ412,820 | $1.22B",2022-03-23T18:00:13.000Z,1,,1
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume (LooksRare wash trades included)
Terraforms by Mathcastles: Ξ451.90 ($1,339,169.50) Mutant   Ape   Yacht Club : Ξ170.66 ($505,727.74)
Bored  Ape   Yacht Club : Ξ118.00 ($349,683.56)
(B)APETAVERSE: Ξ53.06 ($157,241.61)
Bored  Ape  Kennel Club: Ξ43.74 ($129,619.99)",2022-03-23T18:00:09.000Z,,2,4
testron,@testron4,"Swap #9356

Creator Assets:
21.8 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #20316",2022-03-23T17:20:49.000Z,,,
mutantapebot,@mutantapebot_,"Swap #9356

Creator Assets:
21.8 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #20316",2022-03-23T17:20:48.000Z,,,
boredapebot,@boredapebot,"Swap #9356

Creator Assets:
21.8 ETH

Counterpart Assets: Mutant   Ape   Yacht Club  #20316",2022-03-23T17:20:47.000Z,,,4
Trengible - Discover the nft trends,@Trengible," - 0x976 just bought #4030 for 27 ETH ($81,758.70)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-23 17:13:51 (GMT 0)

Detail:  https:// ht-club/4030-0x60e4d786628fea6478f785a6d7e704777c86a7c6-4030 …",2022-03-23T17:14:25.000Z,,,
John Savage,@johnsavage_eth,"GUCCI about to bless them:

• World of Women
• Gutter Cat Gang
• Cool Cats
• 0N1 Force
• Bored  Ape  Kennel Club
• Bored  Ape   Yacht Club •  Mutant   Ape   Yacht Club • Pudgy Penguins
• Forgotten Runes Wizards 
• CrypToadz
• Wolf Game

which one do you have? #nft   #10ktf   #gucci",2022-03-23T17:14:19.000Z,2,1,3
